id,title,link,content,gold_label,content_length
1361,بالی ووڈ اداکارہ دپیکا اور رنویر نے اپنی نومولود بیٹی کے نام کا اعلان کردیا,https://urdu.samaa.tv/2087324039,دیوالی موقع اداکارہ دپیکا پڈوکون رنویر سنگھ نے اپنی بیٹی تصویر شیئر نام کا اعلان کردیا اداکارہ دیپیکا جانب سےانسٹاگرام پوسٹ شیئرکی جس میں دپیکا نے اپنی بیٹی تصویر شیئر اورکیپشن میں نام پیچھے کا مطلب بتایابتایا دعا پڈوکون سنگھ کامطلب ہےدعاکیونکہ وہ ہماری دعاؤں کا جواب ہےہمارے دل محبت شکرگزاری سے بھرے دپیکا رنویر سنگھ ہاں 8 ستمبر 2024 کو پہلے بچے پیدائش दपक पदकण پرانے انٹرویو میں اداکار نے اعتراف کیا اگر ان دیپیکا پڈوکون یہاں بیٹی پیدا وہ زیادہ خوش,entertainment,83
1362,حنا پرویز بٹ کی نرگس سے ملاقات انصاف کی یقین دہانی,https://urdu.samaa.tv/2087324007,اداکارہ نرگس شوہر جانب سے تشدد کیئے جانے پنجاب حکومت نے بھی نوٹس لیاہے اس سسلے میں حنا پرویز بٹ نے اداکارہ سے ملاقات کرکے انہیں انصاف یقین دہانی کروائی تفصیلات مطابق چیئرمین پنجاب ویمن پروٹیکشن اتھارٹی حنا پرویز بٹ نے کہا نرگس کوسیکیورٹی فراہم کردی ہےقانونی مدد فراہم کرنےکیلئے ہرممکن تعاون کیا جائےگا خواتین پرگھریلوتشدد سنگین مجرمانہ فعل معمولی بات نہیں مجرم کوسزا دلوائی جائیگی انہوں نے کہا ویمن پروٹیکشن اتھارٹی خواتین پہ تشدد پرکمپرومائزنہیں کریگی خاتون کوتحفظ انصاف فراہمی اولین ترجیح وزیراعلی ہدایات کےمطابق خواتین پرتشدد حکومت ریڈ لائن اس واقعہ میں ملوث کوانصاف کےکٹہرے میں لایاجائیگا حکومت پالیسی گھریلو تشدد واقعات پرانتہائی سخت,entertainment,106
1363,شوہر نے اداکارہ نرگس کو تشدد کا نشانہ کیوں بنایا وجہ سامنے ا گئی,https://urdu.samaa.tv/2087324001,لاہور میں اداکارہ نرگس کو شوہر جانب سے مبینہ تشدد کا نشانہ جانے کا انتہائی افسوسناک واقعہ سامنے ایا جس شوہر انسپکٹر ماجد بشیر کیخلاف پولیس نے تشدد قتل دھمکیوں کا مقدمہ درج کر لیا تفصیلات مطابق اداکارہ نرگس تشدد کا واقعہ ان ڈیفنس میں واقع رہائشگاہ پیش ایا اداکارہ کا الزام شوہر انسپکٹر ماجد بشیر نے سرکاری پستول بٹ مار کر تشدد کیا بالوں سے گھسیٹ کر جان سے مارنے دھمکیاں دیتا رہا متاثرہ اداکارہ مدعیت میں تھانہ ڈیفنس سی میں شوہر ماجد بشیر خلاف مقدمہ درج کرلیا گیا ایف آر متن مطابق نرگس کا الزام شوہر جائیداد زبردستی اپنے نام کروانا چاہتا جس لیے تشدد کرتا پولیس کا کہنا ملزم ماجد بشیر خلاف قانون مطابق کارروائی عمل میں لائی جارہی,entertainment,122
1364,اداکارہ نرگس کو شوہر نے بدترین تشدد کا نشانہ بنا ڈالا,https://urdu.samaa.tv/2087323997,پاکستان معروف اداکارہ نرگس کو انکے شوہر نے بدترین تشدد کا نشانہ بنا ڈالا پولیس جانب سے اداکارہ غزالہ عرف نرگس مدعیت میں شوہر ماجد بشیر خلاف تھانہ ڈیفنس سی میں مقدمہ درج کر لیا گیامقدمے میں تشدد گن پوائنٹ پہ جان سے مارنےکی دفعات تحت مقدمہ درج کیا گیا پولیس کےمطابق لاہور ڈیفنس سی میں اداکارہ نرگس کو ان کےشوہر انسپکٹر ماجد بشیر نے مبینہ تشدد کا نشانہ بنایا دونوں میاں بیوی میں پیسوں تنازع جھگڑا نرگس کےبھائی کا کہنا انسپکٹر ماجد بشیر روانہ میری بہن تشدد کرتا خیال اداکارہ چند برس پہلے انسپکٹر ماجد بشیر سے شادی نرگس شادی بعد شوبز دنیا کو خیر باد کہہ کر بیوٹی سیلون,entertainment,111
1365,وزیراعلی پنجاب کا لاہور کو دوبارہ فلمی صنعت کا گہوارہ بنانے کا فیصلہ,https://urdu.samaa.tv/2087323984,وزیراعلی پنجاب مریم نواز نے لاہور کو دوبارہ فلمی صنعت کا گہوارہ بنانے کا فیصلہ کیا وزیراعلی پنجاب جانب سےفلمی صنعت بحالی اورفنکاروں کےمسائل کےحل کیلئے29 رکنی سٹئیرنگ کمیٹی تشکیل دےدی گئیکمیٹی فنکاروں ہیلتھ انشورنسفلاح وبہبود اورسماجی تحفظ کیلئےآرٹسٹ ویلفئیرکا جامع نظام وضع فنکاروں ہاوسنگ سوسائٹی بنے سکیم تیاری بھی کمیٹی اہداف میں شامل ہونگےتخلیقی صلاحیتوں کےاظہارکیلئےمراکزکا قیامفن فروغ اورنئےٹیلنٹ حوصلہ افزائی تجاویز تیارہوں کمیٹی پنجاب میں سینماہاﺅسز بڑھانےاوراس شعبےکیلئے خصوصی رعایتوں فراہمی تجاویز تیارکرے وزیراعلی پرنسپل سیکریٹری نے سٹیئرنگ کمیٹی قیام کا باضابطہ نوٹیفیکیشن جاری کردیا,entertainment,87
1366,کوئی بتادے کہ یہ انٹی صاحبہ ہیں کون ائمہ بیگ کا سارہ رضا کی تنقید پر ردعمل,https://urdu.samaa.tv/2087323850,پاکستانی گلوکارہ ائمہ بیگ کا سارہ رضا خان جانب سے جانے والی تنقید ردعمل سامنے اگیا یاد گزشتہ دنوں معروف گلوکارہ سارہ رضا خان نے ائمہ بیگ کو تنقید کا نشانہ بنایا تھا کہا تھا ائمہ اٹوٹیون بہت زیادہ انحصار سارہ رضا خان کا کہنا تھا اگر اٹو ٹیون کا اپشن ختم کر دیا جائے ائمہ بیگ گلوکارہ نہیں معروف گلوکارہ تنقید ردعمل ائمہ بیگ نے فوٹو ویڈیو شیئرنگ ایپ انسٹاگرام لکھا اللہ نے جسے جتنا ٹیلنٹ دیا ہمیں قبول باقی مجھے بتادے انٹی صاحبہ کون ائمہ بیگ کا مزید کہنا تھا میں چھٹیاں انجوائے کروں maliharehman1,entertainment,97
1367,اداکارہ ماہرہ خان کی ریمپ واک پر مداحوں کی سخت تنقید,https://urdu.samaa.tv/2087323819,پاکستان مشہور اداکارہ ماہرہ خان حال میں اپنی غیر روایتی ریمپ واک وجہ سے سوشل میڈیا تنقید کا نشانہ بن گئیں پاکستان شوبز انڈسٹری معروف اداکارہ ماہرہ خان جو اپنے ڈراموں شہر ذاتوہ ہمسفر تھابن روئے اوربالی ووڈ فلم رئیس لیےجانی جاتی اس بار اپنے اندازکی بجائے غیرمعمولی واک باعث خبروں زینت بن گئیں ویڈیو میں ماہرہ کو سیاہ لباس میں تیزقدموں ساتھ ریمپ پرچلتے دیکھا گیا اس غیرمعمولی اندازکو دیکھتے مداحوں جانب سے انکو شدید تنقید کا نشانہ بنایا جارہا ہےکچھ صارفین نے ماہرہ کےانداز کو بین الاقوامی ماڈلز سےتشبیہ دیناشروع کردی صارف نےکہا جیجی حدید بدترین نقل لگ جبکہ دوسرے نے مذاقا لکھا ایسا لگتا ماہرہ نے کنگنا رناوت فلم فیشن ابھی تنقیدکی شدت اتنی بڑھ کچھ نے اسے ریمپ ڈیزاسٹر قرار دیااور تبصرہ تھا لگ رہا تھا وہ کسی بھی لمحے گر جائیں,entertainment,136
1368,گوہر رشید کی کبری خان کیساتھ شادی کی افواہیں ایک بار پھر زیر گردش,https://urdu.samaa.tv/2087323814,معروف اداکارگوہر رشید نےمحبت کا اعتراف کہا وہ اب سنگل نہیں رہےانہوں نے اپنی شریک حیات تلاش کرلی پاکستان شوبر انڈسٹری کےمعروف اداکارگوہررشید شو میں شرکت دوران میزبان اشنا شاہ نے ان سے پوچھا کیا وہ اب بھی سنگل اس گوہر نےانکشاف کیا وہ اب سنگل نہیں بار ہےکہ وہ میڈیا سامنے اپنی ذاتی زندگی سے متعلق بات کر ہیںبتایا انہوں نے شریک حیات تلاش کرلی اب ان بغیر زندگی گزارنا ان لیے مشکل بن چکا اشنا شاہ کےپوچھنے پرگوہر رشید نے واضح کہا ان کا جلد شادی کا ارادہ تاہم انہوں نے شادی سے متعلق ٹائم فریم نہیں دیاجس بعد مداح جاننے لیے بےتاب ان زندگی کا ساتھی کون اس بیان کےبعد سوشل میڈیا پرقیاس آرائیاں جا گوہر رشید قریبی دوست اداکارہ کبری خان انکی ممکنہ دلہن ہوسکتی لیکن دونوں فنکاروں نے اس حوالے سے تبصرہ نہیں کیاخیال گوہر رشید کبری خان گہرے دوست,entertainment,145
1369,معروف موسیقار اور کنگ آف ردھم الطاف حسین عرف طافو خان انتقال کرگئے,https://urdu.samaa.tv/2087323667,پاکستان معروف موسیقار الطاف حسین عرف طافو خان گردوں عارضے باعث 73 برس عمر میں انتقال کرگئے معروف موسیقار ماسٹر آف طبلہ الطاف حسین عرف طافو خان گردوں عارضے باعث طویل عرصے سے نجی اسپتال میں زیر علاج الطاف حسین نے میڈم نورجہاں عنایت حسین بھٹی اے نیئر گیت کمپوز جبکہ پنجابی ٹپے سمیت متعدد فلموں موسیقی ترتیب کنگ آف ردھم کا خطاب بھی پایا طافو خان کو طبلے ردھم عبور ہونے باعث فلمی حلقوں نے انہیں ماسٹر آف طبلہ ردھم کنگ کا خطاب دیا موسیقی گراںقدر خدمات انہیں نگار ایوارڈ صدارتی ایوارڈ برائے حسن کارکردگی سے نوازا گیا کنگ آف ردھم نے 600 سے زیادہ فلموں میں بطور میوزیشن حصہ لیا ان کا پنجابی گانا سن وے بلوری اکھ والیاں بہت مشہور,entertainment,123
1370,سشانت سنگھ راجپوت کیس میں ریا چکروتی کو عدالت سے ریلیف مل گیا,https://urdu.samaa.tv/2087323655,بالی ووڈ اداکار سشانت سنگھ راجپورت کیس میں انکی گرل فرینڈ ریا چکروتی کو بھارتی سپریم کورٹ نے بڑا ریلیف دیدیا بھارتی میڈیا رپورٹس کےمطابق سشانت سنگھ خودکشی بعد اداکار اہل خانہ نے ریا چکرورتی ان فیملی کےخلاف مقدمہ درج کروایا تھاکیس میں سی بی ائی نےاداکارہ ان اہل خانہ خلاف سرکلر جاری کیا تھاجس باعث وہ بیرون ملک سفر کرنے سےقاصر تھےتاہم اب بھارت سپریم کورٹ نے سی بی ائی اس لک اؤٹ سرکلر کو کالعدم قرار دیا بھارتی سپریم کورٹ نےسینٹرل بیورو آف انویسٹی گیشن بیورو آف امیگریشن اورمہاراشٹر حکومت جانب سے دائر درخواست کو خارج کردیاگیا خیال رہےکہ ریا چکرورتی بھائیوالد اوردیگر خلاف لک آؤٹ نوٹس کو کالعدم قراردینے کےممبئی ہائی کورٹ کےفیصلے کو چیلنج کیا گیا تھا یاد رہےکہ دونوں اس وقت تعلقات میں جب سشانت سنگھ نے خودکشی کرلی,entertainment,134
1371,افتاب اقبال کے ہاتھ کا بوسہ لیتا تھا لیکن ہنی البیلا نے اہم راز کھول دیے,https://urdu.samaa.tv/2087323566,پاکستان معروف کامیڈین ہنی البیلا کا کہنا ان کا افتاب اقبال سے کسی قسم کا اختلاف نہیں سماء ڈیجیٹل پروگرام کافی ود سماء میں گفتگو معروف کامیڈین ہنی البیلا کا کہنا تھا افتاب اقبال بڑے باکمال بہترین کپتان اس میں شک نہیں وہ بہترین انسان ان کپتانی میں میں نے بہت کچھ کیا ہنی البیلا کا کہنا تھا میں اج بھی ان سے ویسی محبت کرتا میرا ان ساتھ روحانی قلبی رشتہ جس کا وہ بھی اعتراف ہنی البیلا کا مزید کہنا تھا جانیے اس ویڈیو میں,entertainment,87
1372,بھارتی گلوکار میکا سنگھ اداکار سلمان خان کے دفاع میں سامنے آگئے,https://urdu.samaa.tv/2087323422,بھارتی گلوکار میکا سنگھ نے اداکار سلمان خان حمایت اعلان کردیا کنسرٹ میں فارمنس دوران میکا سنگھ نے سلمان خان متعلق کہا میں آپ لیے حا ضر گلوکارمیکا سنگھ نے لارنسں بشنوئی گینگ دھمکیوں باعث سلمان خان حمایت کا اظہار کیا حالیہ ملنے والی دھمکیوں بعد سلمان خان نے اب اپنی سیکورٹی بڈھادی گلوکار میکا سنگھ نے اداکار سلمان خان کو اپنا بھائی قرار ان حمایت کا اظہار کیا سلمان خان کو لارنس بشنوئی گینگ جانب سے جان سے مارنے دھمکیاں موصول گینگ نے این سی پی لیڈر بابا صدیق قتل ذمہ داری بھی قبول جس ساتھ سلمان کا قریبی رشتہ تھا واضح سلمان خان عنقریب اے آر مروگاداس فلم سکندر میں نظر آئیں ائندہ سال عید موقع ریلیز ہونے والی فلم میں رشمیکا مندنا پراتیک ببر سنیل شیٹی کاجل اگروال ستیہ راج شرمن جوشی جیسے اہم کردار بھی شامل,entertainment,140
1373,بختاور بھٹو زرداری کے ہاں تیسرے بیٹے کی پیدائش,https://urdu.samaa.tv/2087323361,سابق صدر اصف علی زرداری سابق وزیر اعظم بےنظیر بھٹو شہید بڑی صاحبزادی بختاور بھٹو زرداری ہاں تیسرے بیٹے پیدائش سوشل میڈیا پلیٹ فارم انسٹا گرام بختاور بھٹو پوسٹ شیئر اپنے چاہنے والوں کو خوشی خبر سے آگاہ کیااور اللہ اس نعمت شکر ادا کیا بختاور بھٹو نے تیسرے صاحبزادے کا نام نہیں بتایا لیکن انہوں نے بتایا تیسرے بیٹے پیدائش گزشتہ روز 20 اکتوبر 2024ء کو بختاور بھٹو جانب سے شیئر جانے والی پوسٹ بعد مباکبادوں کا سلسلہ جاری یاد رہےکہ بختاور بھٹو زرداری 31 جنوری 2021ء کو محمود چوہدری ساتھ شادی تیسرے بیٹے سے بڑیے بیٹے میر حاکم محمود چوہدری میر سجاول محمود چوہدری,entertainment,106
1374,ایشوریا رائے کے باڈی گارڈ کی تنخواہ کتنی ہے حیرا ن کن انکشاف,https://urdu.samaa.tv/2087323231,سیاست دانوں علاوہ فلم انڈسٹری سے تعلق رکھنے والی شخصیات بھی اپنے تحفظ لیے اپنے ساتھ سیکیورٹی گارڈ لازمی بالی ووڈ انڈسٹری نظر ڈالیں سلمان خان شاہ رخ خان سمیت اداکار ایئرپورٹ پارٹی شادی تقریبات یہاں فلموں پروموشن موقع بھی سیکیورٹی گارڈز کا حصار میں نظر آتے ایشوریا رائے کا باڈی گارڈ کون معروف بالی ووڈ اداکارہ ایشوریا رائے بچن فلم انڈسٹری مقبول ترین شخصیات میں سے جو اپنی دلکشی خوبصورتی لیے دنیا بھر میں جانی جاتی ان باڈی گارڈ کا نام شیوراج جو ہمہ وقت ان حفاظت مامور رہتے اندازے مطابق وہ اداکارہ سے سالانہ کروڑ سے زائد تنخواہ وصول ایشوریا رائے کو لاکھوں دیکھنے لیے بے چین رہتے وہ جہاں بھی جاتی وہاں ان مداح بھی ان جھلک دیکھنے لیے جوق جوق امڈ آتے ہیںشیوراج طویل عرصے سے بچن خاندان لیے کام کر بچن خاندان بہو ایشوریا رائے بچن حفاظت مامور سال 2015 میں ایشوریا رائے نے اپنے باڈی گارڈ شیوراج شادی میں شرکت کرکے سب کو حیران کردیا تھا ان تصاویر سوشل میڈیا خوب وائرل تھیںاپنی بےانتہا مقبولیت باوجود ایشوریا رائے نے اپنے باڈی گارڈ شادی میں شرکت کرکے سب کا دل جیت لیا تھا رسومات مکمل ہونے تقریب میں موجود رہیں ایشوریا رائے گھر سے باہر قدم شیوراج ڈیوٹی شروع ہوجاتی اگر شیوراج ایشوریا رائے آس پاس موجود کسی کو انہیں چھونے اجازت بھی نہیں ہوتیبعض میڈیا رپورٹس مطابق بچن خاندان اکلوتی بہو حفاظت مامور شیوراج تکنیکی مہارت بھی ظاہر باڈی گارڈز بن کر فلم انڈسٹری سے تعلق رکھنے والی کسی مقبول شخصیت حفاظت کرنے کا معاوضہ بھی غیرمعمولی ہوتا ہےاور ایسے غیرمعمولی مقبول اداکاروں باڈی گارڈز کا شمار بھی غیرمعمولی معاوضہ لینے باڈی گارڈز میں کیا جاتا میڈیا رپورٹس مطابق شیوراج سالانہ تنخواہ کروڑ بھارتی روپے تنخواہ ملٹی نیشنل کمپنیوں افسران تنخواہوں سے بھی زیادہ ہےاس بھاری بھرکم تنخواہ باعث شیوراج کا شمار بالی ووڈ انڈسٹری مہنگے ترین باڈی گارڈز میں کیا جاتا,entertainment,308
1375,بشنوئی گینگ کا دشمنی ختم کرنے کیلئے سلمان خان سے 5 کروڑ روپے کا مطالبہ,https://urdu.samaa.tv/2087323204,بشنوئی گینگ نے دشمنی ختم کرنے بالی ووڈ اداکار سلمان خان سے 5 کروڑ روپے کا مطالبہ کیا بھارت کےمعروف سیاسی رہنما بابا صدیق کےقتل کےبعد بالی ووڈ اسٹار سلمان خان جان کو خطرات بھارتی میڈیارپورٹس کےمطابق مبینہ پرلارنس بشنوئی گینگ کےایک رکن جانب سے ممبئی ٹریفک پولیس کو واٹس ایپ پرپیغام موصول ہےجس میں انہوں نےبالی ووڈ اداکار سے دشمنی ختم کرنے 5 کروڑ رقم کا مطالبہ کیا ہےمطالبہ نہ ہونے پرسلمان خان کو جان سے مارنے دھمکی گینگ جانب سے کہا گیا اگر مطالبہ نہیں بابا صدیق سے بھی برا حال ہوگاجنہیں حال میں بشنوئی گینگ نے گولی مار کر قتل کر دیا تھا ممبئی پولیس نے اس معاملے تحقیقات شروع کر سلمان خان رہائش گاہ سیکیورٹی بھی بڑھا,entertainment,121
1376,بالی ووڈ فلم بھول بھلیاں3 کا ٹائٹل ٹریک ریلیز ہوتے ہی چھا گیا,https://urdu.samaa.tv/2087323065,بالی ووڈ فلم بھول بھلیاں3 کا ٹائٹل ٹریک ریلیز کردیا گیا فلم ٹائٹل ٹریک کو اب لاکھوں دیکھ بالی ووڈ اداکارکارتک آریان نے بھی اپنے مداحوں کیساتھ اپنی نئی آنے فلم بھول بھلیاں3 ٹائٹل گانے جھلک شیئرکی ہےاداکار نے اپنے سوشل میڈیا اکاونٹ انسٹاگرام فلم ٹائٹل ٹریک ریلیز بعد مداحوں کیساتھ گانے بول گنگناتےہوئے پرجوش انداز میں ویڈیو شئر اداکار نے ویڈیو کیپشن میں بین الاقوامی گلوکار پٹ بل اورمشہور پنجابی گوکار دلجیت دوسانجھ کو ٹیگ کیا کارتک آریان جانب سےکی جانے والی گانے اس جھک نے مداحوں تجسس بڑھا دیا ہےگا نے کو سوشل میڈیا صارین جانب سے بہت پسند کیا جارہا فلم بھول بھلیاں3 یکم نومبر کو دیوالی موقع ریلیز جائے,entertainment,113
1377,بالی ووڈ کامیڈین اتل پرچورے 57 برس کی عمر میں چل بسے,https://urdu.samaa.tv/2087322983,بالی ووڈ کامیڈین اتل پرچورے کینسر سے جنگ لڑتے 57 برس عمر میں چل بسے بھارتی میڈیا رپورٹس مطابق مراٹھی بالی ووڈ سنیما میں اپنے کرداروں سے شہرت پانے معروف اداکار اتل پرچورے 57 سال عمر میں چل بسے اتل پرچورے کینسر مرض میں مبتلا ان کا انتقال 14 اکتوبر کو جس تصدیق ان اہلخانہ جانب سے مہاراشٹر وزیر اعلی ایکناتھ شندے نے بھی اداکار موت اظہار افسوس کیا پرچورے نے اپنے شاندار کیریئر دوران کپل شرما شو جیسے مشہور شوز میں ال بیسٹ میں اجے دیوگن سنجے دت جیسے انڈسٹری نامور اداکاروں ساتھ فلموں میں کام کیا,entertainment,98
1378,بھارتی سیاستدان بابا صدیقی ممبئی میں قاتلانہ حملے میں جاں بحق,https://urdu.samaa.tv/2087322894,بھارتی سیاستدان مہاراشٹر سابق وزیر بابا صدیقی ممبئی میں قاتلانہ حملے میں جاں بحق بھارتی میڈیا رپورٹس مطابق مہاراشٹر سابق وزیر نیشنلسٹ کانگریس پارٹی این سی پی رہنما بابا صدیقی ممبئی میں قاتلانہ حملے میں جاں بحق انہیں تین موٹر سائیکل سوار حملہ اوروں جانب سے فائرنگ کا نشانہ بنایا گیا رپورٹس میں بتایا گیا بابا صدیقی کو قاتلانہ حملے بعد زخمی حالت میں لیلاوتی اسپتال جایا گیا جہاں وہ زخموں تاب نہ لاتے چل بسے ڈاکٹروں جانب سے ان موت تصدیق کر باندرہ ویسٹ سے تین بار ایم ایل اے منتخب ہونے بابا صدیقی نے کانگریس چھوڑنے بعد رواں سال شروع میں اجیت پوار پارٹی این سی پی میں شمولیت اختیار اکنامکس ٹائمز جانب سے ذرائع کا حوالہ رپورٹ کیا گیا پولیس لارنس بشنوئی گینگ ملوث ہونے تحقیقات کر کیونکہ بابا صدیقی بالی ووڈ اداکار سلمان خان سے قربت واضح بابا صدیقی بالی ووڈ سٹارز میں کافی مقبول وہ سال رمضان المبارک میں افطار پارٹی ستاروں کو مدعو جبکہ سلمان خان ساتھ ان گہری دوستی انہوں نے شاہ رخ سلمان درمیان تعلقات بحالی میں اہم کردار کیا خبر رساں ادارے نے ذرائع حوالہ سے مزید کہا بابا صدیقی ایس ار اے پراجیکٹ تنازع میں ملوث اس حوالے سے پولیس نے تحقیقات شروع کردی,entertainment,204
1379,مہوش حیات کی بھارتی گلوکار یو یو ہنی سنگھ کیساتھ ویڈیو وائرل,https://urdu.samaa.tv/2087322856,پاکستان معروف اداکارہ مہوش حیات اب بھارتی مشہور پنجابی گلوکار ریپر یو یو ہنی سنگھ ساتھ جلوے بکھیرتے دکھائی دیں سوشل میڈیا پلیٹ فارم انسٹاگرام پربھارتی گلوکاروپاکستانی اداکارہ نے مشترکہ پوسٹ شیئر اپنےمداحوں کوحیران کردیادونوں مختصرسی ویڈیو میں یویو ہنی سنگھ کوگاناگاتےہوئےسنا جاسکتا ویڈیو کےکیپشن میں گلوکار ہنی سنگھ نے عندیہ دیا ہےکہ مداحوں کو تھا جس کا انتظار وہ گھڑی قریب ویڈیو میں دونوں ممالک فنکاروں کوگرین بیگ گراونڈکےساتھ خوش گوار انداز میں بیٹھے دیکھا جا سکتا ہےجبکہ گلوکارکو گنگناتے بھی سن سکتے ہیںممکنہ طورپروہ اپنے اورمہوش حیات انے گانے چندبول بھی گنگنا اس سے قبل ہنی سنگھ نے مہوش حیات ساتھ اپنی تصویر شیئر اداکارہ کو زندہ دل انسان قرار دیا تھا,entertainment,114
1380,یونیسف نے معروف اداکارہ صبا قمر کو پاکستان میں بچوں کے حقوق کی سفیر مقرر کردیا,https://urdu.samaa.tv/2087322832,بچوں فلاح بہبود لیے کام کرنے والی اقوام متحدہ ایجنسی یونیسف نے معروف اداکارہ صبا قمر کو پاکستان میں بچوں حقوق سفیر مقرر کردیا اقوام متحدہ کا بین الاقوامی چلڈرن ایمرجنسی فنڈ یونیسف جانب سے جاری بیان مطابق صبا قمر پاکستان میں بچوں حقوق سفیر مقرر جس کا اعلان بچیوں عالمی دن موقع کیا گیا اداکارہ صبا قمر نے اس موقع کہا وہ پاکستان میں بچوں خواتین حقوق لیے اپنی مہم میں تیزی لائیں صبا قمر اس سے پہلے بچیوں کم عمری میں شادی خلاف قومی سطح بھرپور مہم چلاتی,entertainment,90
1381,پاکستان کے سینئر اداکار عابد کشمیری انتقال کرگئے,https://urdu.samaa.tv/2087322798,پاکستان سینئر اداکار عابد کشمیری انتقال کر عابدکشمیری بیٹی نےاپنے والد انتقال تصدیق بتایا وہ کچھ عرصہ سے بیمار عابد کشمیری نے سینکڑوں ٹی وی ڈراموں اسٹیج اورفلموں میں کام کیا انہوں نے اپنے پسماندگان میں بیٹے بیٹیاں چھوڑی ہیںانکی عمر 74 سال,entertainment,43
1382,نئے گانے کی ویڈیو شوٹ کے دوران تلسی کمار حادثے کا شکار ہوگئیں,https://urdu.samaa.tv/2087322634,بھارت معروف گلوکارہ تلسی کمار اپنے نئے گانے ویڈیو شوٹ دوران حادثے کا شکار ہوگئیں بھارتی میڈیارپورٹس کےمطابق بھارت معروف گلوکارہ تلسی کمارچنڈی گڑھ میں اپنے نئے گانے ویڈیو شوٹنگ سیٹ پرموجود تھیںجہاں گانے شوٹنگ جاری تھیکہ لکڑی کا بنا سیٹ انکی کمر آن گرا جس وجہ سے وہ زخمی ہوگئیں اس دوران گلوکارہ کو درد سے کراہتے بھی دیکھاگیا سیٹ موجود نے بھاگ کر لکڑی سیٹ کو پکڑ لیاگلوکارہ زخمی ہونے انکے مداحوں میں تشویش لہر دوڑ گئیتاہم بتایا جارہا انکی چوٹ گہری نہیں,entertainment,85
1383,پاکستان کے ورسٹائل اداکار مظہرعلی انتقال کرگئے,https://urdu.samaa.tv/2087322621,ٹیلی ویژن ڈراموں افشاں شاہین کالی دیمک کانچ گڑیا سے شہرت حاصل کرنے پاکستان کےورسٹائل اداکار مظہرعلی انتقال کرگئے تفصیلات مطابق ٹيلی ويژن كے سينئر ادكارمظہر علی انتقال کرگئےوہ پھیپڑوں کےمرض میں طویل عرصےسےمبتلا تھےمظہر علی کراچی میں اپنی بہن بھائی گھر رہائش پذیر تھےاداکار مظہرعلی فیملی کینڈا میں مقیم اداکار سوگواروں میں 2 بیٹیاںایک بیٹا اہلیہ شامل ہیںان نماز جنازہ بعد نماز مغرب طیبہ مسجد ناظم آباد نمبر 3 میں ادا جائے واضح مظہر علی گزشتہ كئی سال سے امريكا كے شہر ہيوسٹن ميں مقيم انہوں نے ٹیلی ویژن کےڈراموں میں یادگارکردار ادا کئےجس باعث وہ عوام میں خاصی شہرت انکے مشہور ڈراموں میں عروسہافشاں شامل,entertainment,107
1384,اغا علی نے اداکارہ حنا الطاف سے طلاق کی خبروں پرخاموشی توڑ دی,https://urdu.samaa.tv/2087322609,پاکستان شوبز انڈسٹری معروف اداکار گلوکار اغا علی نے اداکارہ حنا الطاف سے طلاق خبروں خاموشی توڑ اغا علی نےحال میں پوڈ کاسٹ میں بطور مہمان شرکت جہاں انہوں نےمختلف موضوعات گفتگوکیآغا علی نے اعتراف کہاکہ زندگی کا بھی رشتہ جو اپ نے اپنی خوشی سے بنایا اسے نبھانے پوری کوشش کرنی چاہیے دعا کرنی چاہیے لیکن اگر بھی اپ کامیاب نہ سکیں رشتہ ختم کر دینا چاہیے اداکار نے مزید کہا واقعی بہت مشکل فیصلہ تھا زندگی میں کبھی اس کا تصور بھی نہیں کیا تھا اورمیں اللہ کا شکر ادا کرتا ہماری وجہ سے کسی بچے کو مشکلات نہیں اٹھانا پڑیں میں اس درد کو سمجھ سکتا کیونکہ میں جب 5 سال کا تھا میرے والد کا انتقال گیا تھا یاد رہےکہ اغا علی 2020ء میں لاک ڈاون کےدوران اداکارہ حنا الطاف کیساتھ شادی 2022ء میں اس جوڑے درمیان علیحدگی خبریں گردش کرنے جنہیں پہلے اغا علی نے مسترد کر دیا تھا,entertainment,154
1385,ثنا جاوید کے سابق شوہر عمیر جسوال نے بھی دوسری شادی کرلی,https://urdu.samaa.tv/2087322583,پاکستان معروف گلوکار اداکارہ ثنا جاوید سابق شوہر عمیر جسوال نے بھی دوسری شادی کرلی فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹاگرام گلوکار عمیر جسوال نے اپنی دلہا بنے تصویر شیئر ساتھ میں کیپشن تحریر کیا الحمداللہ عمیر جسوال نے کپیشن میں قران پاک ایت بھی لکھی جس کا مطلب اپکا رب عنقریب اپکو اتنا عطا فرمائے گا اپ راضی جائیں گلوکار نے دوسری شادی کس سے اس حوالے سے تفصیلات تاحال سامنے نہیں ائی تاہم ان مداحوں جانب سے انہیں مبارکباد یاد عمیر جسوال شادی اداکارہ ثنا جاوید ساتھ اکتوبر 2020 میں لیکن بعدازاں جوڑے درمیان علیحدگی بھی یاد جنوری 2024 میں علیحدگی تصدیق اس وقت جب ثنا جاوید پاکستان کرکٹ ٹیم سابق کپتان شعیب ملک شادی خبر سامنے ائی,entertainment,121
